id_ville,ville_departement,ville_slug,ville_nom,ville_nom_simple,ville_nom_reel,ville_nom_soundex,ville_nom_metaphone,ville_code_postal,ville_commune,ville_code_commune,ville_arrondissement,ville_canton,ville_amdi,ville_population_2010,ville_population_1999,ville_population_2012,ville_densite_2010,ville_surface,ville_longitude_deg,ville_latitude_deg,ville_longitude_grd,ville_latitude_grd,ville_longitude_dms,ville_latitude_dms,ville_zmin,ville_zmax
21748,57,saint-privat-la-montagne,SAINT-PRIVAT-LA-MONTAGNE,"saint privat la montagne",Saint-Privat-la-Montagne,S53161345325,SNTPRFTLMNTKN,57124,622,57622,4,48,6,1668,1374,1500,285,5.84,6.05,49.1833,4111,54655,+60211,491120,280,342
21751,57,boulay-moselle,BOULAY-MOSELLE,"boulay moselle",Boulay-Moselle,B4524,BLMSL,57220,097,57097,1,03,4,5070,4372,4800,259,19.55,6.5,49.1833,4619,54648,+62937,491100,202,365
21761,57,petit-rederching,PETIT-REDERCHING,"petit rederching",Petit-Réderching,P3636252,PTTRTRXNK,57410,535,57535,6,26,6,1495,1562,1500,135,11,7.3,49.05,5519,54505,+71815,490316,258,362
21766,57,florange,FLORANGE,florange,Florange,F4652,FLRNJ,57190,221,57221,8,39,5,11454,10780,10900,869,13.18,6.11667,49.3333,4202,54802,+60706,491917,153,232
21776,57,koenigsmacker,KOENIGSMACKER,koenigsmacker,Kœnigsmacker,K52526,KNKSMKR,57110,370,57370,7,21,6,2080,1892,2000,113,18.4,6.28333,49.4,4378,54881,+61637,492336,148,306
21777,57,vitry-sur-orne,VITRY-SUR-ORNE,"vitry sur orne",Vitry-sur-Orne,V36265,FTRSRRN,57120,724,57724,8,22,6,2898,2336,2800,380,7.61,6.1,49.2667,4191,54739,+60632,491556,157,360
21786,57,porcelette,PORCELETTE,porcelette,Porcelette,P6243,PRSLT,57890,550,57550,3,27,6,2570,2454,2500,191,13.44,6.65,49.15,4799,54618,+63920,490923,213,342
21796,57,montbronn,MONTBRONN,montbronn,Montbronn,M3165,MNTBRN,57410,477,57477,6,26,6,1678,1668,1700,111,14.99,7.31667,48.9833,5526,54438,+71836,485939,238,381
21803,57,pierrevillers,PIERREVILLERS,pierrevillers,Pierrevillers,P61462,PRFLRS,57120,543,57543,4,48,6,1495,1346,1500,256,5.83,6.1,49.2167,4183,54693,+60605,491325,192,403
21804,57,ban-saint-martin,"LE BAN-SAINT-MARTIN","le ban saint martin","Le Ban-Saint-Martin",L152535635,LBNSNTMRTN,57050,049,57049,4,37,6,4252,4275,4400,2674,1.59,6.15,49.1167,4238,54580,+60902,490719,165,310
21812,57,amneville,AMNEVILLE,amneville,Amnéville,A514,AMNFL,57360,019,57019,4,42,6,10100,9318,10100,965,10.46,6.15,49.2667,4228,54734,+60831,491539,157,366
21814,57,seremange-erzange,SEREMANGE-ERZANGE,"seremange erzange",Serémange-Erzange,S6526252,SRMNJRSNJ,57290,647,57647,8,15,6,4177,4036,4100,1113,3.75,6.08333,49.3167,4171,54801,+60526,491915,169,301
21817,57,bouzonville,BOUZONVILLE,bouzonville,Bouzonville,B2514,BSNFL,57320,106,57106,1,04,5,4132,4125,4200,297,13.9,6.53333,49.3,4664,54769,+63204,491731,192,310
21819,57,ay-sur-moselle,AY-SUR-MOSELLE,"ay sur moselle",Ay-sur-Moselle,A26524,ASRMSL,57300,043,57043,4,35,6,1540,1524,1600,328,4.69,6.2,49.25,4301,54715,+61226,491436,154,182
21821,57,mondelange,MONDELANGE,mondelange,Mondelange,M3452,MNTLNJ,57300,474,57474,8,45,6,6009,5639,5900,1465,4.1,6.16667,49.2667,4258,54736,+61007,491545,154,162
21822,57,uckange,UCKANGE,uckange,Uckange,U252,UKNJ,57270,683,57683,8,39,6,6906,7891,7300,1242,5.56,6.15,49.3,4243,54781,+60919,491809,150,190
21826,57,schoeneck,SCHOENECK,schoeneck,Schœneck,S520,SXNK,57350,638,57638,3,51,6,2794,2755,2700,688,4.06,6.91667,49.2167,5097,54689,+65526,491311,207,281
21830,57,forbach,FORBACH,forbach,Forbach,F612,FRBX,57600,227,57227,3,98,4,21510,22784,21800,1318,16.32,6.9,49.1833,5070,54654,+65400,491117,192,388
21831,57,macheren,MACHEREN,macheren,Macheren,M265,MXRN,57730,428,57428,3,49,6,2920,2807,2900,172,16.95,6.76667,49.1,4896,54555,+64434,490559,217,332
21835,57,saulny,SAULNY,saulny,Saulny,S450,SLN,57140,634,57634,4,48,6,1492,1166,1500,152,9.8,6.1,49.1667,4188,54621,+60620,490932,185,377
21840,57,rosselange,ROSSELANGE,rosselange,Rosselange,R2452,RSLNJ,57780,597,57597,8,22,6,2897,3103,3000,541,5.35,6.06667,49.2667,4147,54732,+60410,491530,164,331
21841,57,rohrbach-les-bitche,ROHRBACH-LES-BITCHE,"rohrbach les bitche",Rohrbach-lès-Bitche,R1242132,RRBXLSBX,57410,589,57589,6,26,5,2126,2113,2200,160,13.28,7.26667,49.05,5476,54495,+71554,490243,252,384
21843,57,woippy,WOIPPY,woippy,Woippy,W100,WP,57140,751,57751,4,37,5,13046,13758,12600,894,14.58,6.15,49.15,4239,54612,+60905,490904,160,228
21849,57,moulins-les-metz,MOULINS-LES-METZ,"moulins les metz",Moulins-lès-Metz,M45242532,MLNSLSMTS,57160,487,57487,4,37,6,5110,4661,5100,732,6.98,6.1,49.1,4191,54563,+60632,490623,165,196
21851,57,tressange,TRESSANGE,tressange,Tressange,T6252,TRSNJ,57710,678,57678,8,11,6,1970,1984,1900,210,9.36,5.98333,49.4,4050,54892,+55853,492410,316,392
21859,57,freyming-merlebach,FREYMING-MERLEBACH,"freyming merlebach",Freyming-Merlebach,F65256412,FRMNKMRLBX,57800,240,57240,3,41,5,13229,14457,13200,1460,9.06,6.79889,49.1417,4958,54602,+64756,490830,200,346
21877,57,illange,ILLANGE,illange,Illange,I452,ILNJ,57110,343,57343,7,38,6,1979,2129,2000,350,5.65,6.18333,49.3333,4270,54809,+61045,491942,147,215
21880,57,hopital,L'HOPITAL,"l hopital",L'Hôpital,L134,LHPTL,57490,336,57336,3,49,6,5434,5990,5500,1361,3.99,6.73333,49.1667,4884,54620,+64356,490929,220,300
21886,57,alsting,ALSTING,alsting,Alsting,A42352,ALSTNK,57520,013,57013,3,51,6,2638,2662,2700,460,5.73,6.98333,49.1833,5180,54643,+65954,491045,197,362
21888,57,peltre,PELTRE,peltre,Peltre,P436,PLTR,57245,534,57534,4,33,6,1801,1472,1700,215,8.37,6.23333,49.0833,4319,54528,+61326,490430,179,246
21899,57,amanvillers,AMANVILLERS,amanvillers,Amanvillers,A51462,AMNFLRS,57111,017,57017,4,48,6,2163,1928,2100,221,9.76,6.03333,49.1667,4118,54630,+60234,491001,245,362
21914,57,metz,METZ,metz,Metz,M320,MTS,57000-57050-57070,463,57463,9,99,2,120738,123704,122800,2878,41.94,6.16667,49.1333,4267,54578,+61037,490711,162,256
21927,57,noveant-sur-moselle,NOVEANT-SUR-MOSELLE,"noveant sur moselle",Novéant-sur-Moselle,N15326524,NFNTSRMSL,57680,515,57515,4,13,6,1961,1825,2000,152,12.89,6.05,49.0333,4122,54469,+60247,490118,168,371
21940,57,hombourg-haut,HOMBOURG-HAUT,"hombourg haut",Hombourg-Haut,H51623,HMRKHT,57470,332,57332,3,49,6,7440,9481,7900,607,12.25,6.76667,49.1333,4935,54584,+64641,490733,209,354
21949,57,jouy-aux-arches,JOUY-AUX-ARCHES,"jouy aux arches",Jouy-aux-Arches,J620,JKSRXS,57130,350,57350,4,13,6,1561,1559,1600,259,6.01,6.08333,49.0667,4157,54513,+60441,490341,165,314
21953,57,clouange,CLOUANGE,clouange,Clouange,C452,KLNJ,57120,143,57143,8,22,6,3907,3642,3900,1298,3.01,6.1,49.2667,4178,54736,+60549,491543,164,327
21957,57,hayange,HAYANGE,hayange,Hayange,H520,HYNJ,57700,306,57306,8,15,5,15604,15225,15400,1277,12.21,6.05,49.3333,4139,54811,+60343,491947,176,344
21963,57,talange,TALANGE,talange,Talange,T452,TLNJ,57525,663,57663,4,43,6,7515,7790,7500,2031,3.7,6.18333,49.25,4264,54707,+61028,491412,154,184
21968,57,fameck,FAMECK,fameck,Fameck,F520,FMK,57290,206,57206,8,45,5,12637,12638,12200,1015,12.45,6.11667,49.3,4192,54777,+60635,491757,167,363
21969,57,remelfing,REMELFING,remelfing,Rémelfing,R54152,RMLFNK,57200,568,57568,6,50,6,1448,1484,1500,552,2.62,7.08333,49.1,5284,54546,+70532,490530,195,263
21976,57,petite-rosselle,PETITE-ROSSELLE,"petite rosselle",Petite-Rosselle,P3624,PTTRSL,57540,537,57537,3,51,6,6593,6784,6700,1305,5.05,6.83333,49.2,5023,54680,+65127,491242,190,313
21979,57,hambach,HAMBACH,hambach,Hambach,H512,HMX,57910,289,57289,6,50,6,2736,2500,2700,155,17.6,7.03333,49.0667,5222,54512,+70211,490339,213,281
21985,57,rouhling,ROUHLING,rouhling,Rouhling,R452,RLNK,57520,598,57598,6,50,6,2035,1956,2000,338,6.02,7,49.1333,5184,54597,+70009,490814,241,344
21986,57,ars-sur-moselle,ARS-SUR-MOSELLE,"ars sur moselle",Ars-sur-Moselle,A626524,ARSSRMSL,57130,032,57032,4,13,5,4846,4999,4700,417,11.6,6.06667,49.0833,4153,54531,+60427,490441,165,344
21990,57,basse-ham,BASSE-HAM,"basse ham",Basse-Ham,B250,BSHM,57110,287,57287,7,21,6,2250,1883,2200,223,10.05,6.25,49.3833,4340,54873,+61435,492309,149,249
22002,57,guenange,GUENANGE,guenange,Guénange,G520,KNNJ,57310,269,57269,7,21,6,7127,7125,7100,853,8.35,6.18333,49.3,4290,54775,+61152,491752,153,233
22007,57,diebling,DIEBLING,diebling,Diebling,D1452,TBLNK,57980,176,57176,3,47,6,1647,1627,1600,210,7.84,6.93333,49.1167,5115,54565,+65625,490631,225,340
22009,57,bousse-57,BOUSSE,bousse,Bousse,B200,BS,57310,102,57102,7,21,6,2910,2334,2800,330,8.81,6.2,49.2833,4290,54755,+61152,491645,150,234
22011,57,fontoy,FONTOY,fontoy,Fontoy,F530,FNT,57650,226,57226,8,11,5,3100,3147,3100,183,16.88,6,49.35,4065,54840,+55942,492121,205,387
22016,57,thionville,THIONVILLE,thionville,Thionville,T514,0NFL,57100,672,57672,7,97,4,41015,40863,41100,822,49.86,6.16667,49.3667,4258,54842,+61006,492129,147,423
22021,57,sarrebourg,SARREBOURG,sarrebourg,Sarrebourg,S6162,SRBRK,57400,630,57630,5,29,4,12565,13324,12900,766,16.4,7.05,48.7333,5241,54150,+70314,484405,244,325
22038,57,scy-chazelles,SCY-CHAZELLES,"scy chazelles",Scy-Chazelles,S420,SXSLS,57160,642,57642,4,37,6,2726,2481,2800,603,4.52,6.11667,49.1167,4197,54571,+60651,490649,165,360
22048,57,longeville-les-metz,LONGEVILLE-LES-METZ,"longeville les metz",Longeville-lès-Metz,L52142532,LNJFLLSMTS,57050,412,57412,4,37,6,3826,4017,3800,1411,2.71,6.13333,49.1167,4221,54572,+60807,490652,165,315
22053,57,seingbouse,SEINGBOUSE,seingbouse,Seingbouse,S5212,SNKBS,57450,644,57644,3,41,6,1907,1709,1900,236,8.05,6.83333,49.1167,4994,54571,+64952,490648,260,348
22071,57,aumetz,AUMETZ,aumetz,Aumetz,A532,AMTS,57710,041,57041,8,11,6,2308,2218,2300,222,10.35,5.93333,49.4167,4009,54909,+55640,492504,349,408
22072,57,hagondange,HAGONDANGE,hagondange,Hagondange,H25352,HKNTNJ,57300,283,57283,4,43,6,9414,8668,9300,1711,5.5,6.16667,49.25,4257,54727,+61005,491515,154,209
22074,57,rurange-les-thionville,RURANGE-LES-THIONVILLE,"rurange les thionville",Rurange-lès-Thionville,R52423514,RRNJLS0NFL,57310,602,57602,7,21,6,2211,1630,2100,249,8.87,6.23333,49.2833,4329,54752,+61359,491638,159,231
22080,57,spicheren,SPICHEREN,spicheren,Spicheren,S1265,SPXRN,57350,659,57659,3,51,6,3212,3288,3200,396,8.11,6.96667,49.2,5146,54658,+65806,491130,220,357
22086,57,terville,TERVILLE,terville,Terville,T614,TRFL,57180,666,57666,7,38,6,6445,6475,6500,1682,3.83,6.15,49.35,4219,54827,+60803,492040,155,188
22091,57,puttelange-aux-lacs,PUTTELANGE-AUX-LACS,"puttelange aux lacs",Puttelange-aux-Lacs,P345242,PTLNJKSLKS,57510,556,57556,6,28,6,3147,3103,3200,188,16.66,6.93084,49.0525,5105,54503,+65551,490309,220,277
22097,57,moyeuvre-grande,MOYEUVRE-GRANDE,"moyeuvre grande",Moyeuvre-Grande,M162653,MYFRKRNT,57250,491,57491,8,22,5,7939,8992,8100,827,9.59,6.03333,49.25,4121,54725,+60245,491510,168,330
22104,57,carling,CARLING,carling,Carling,C6452,KRLNK,57490,123,57123,3,49,6,3655,3736,3700,1368,2.67,6.71667,49.1667,4866,54630,+64257,490959,228,267
22106,57,faulquemont,FAULQUEMONT,faulquemont,Faulquemont,F4253,FLKMNT,57380,209,57209,1,09,5,5549,5479,5500,295,18.79,6.6,49.05,4736,54490,+63557,490228,241,401
22108,57,farschviller,FARSCHVILLER,farschviller,Farschviller,F62146,FRSXFLR,57450,208,57208,3,47,6,1513,1378,1500,134,11.25,6.9,49.1,5064,54548,+65339,490536,232,291
22110,57,dieuze,DIEUZE,dieuze,Dieuze,D200,TS,57260,177,57177,2,08,5,3780,3608,3800,404,9.35,6.71667,48.8167,4870,54236,+64311,484844,205,245
22124,57,grosbliederstroff,GROSBLIEDERSTROFF,grosbliederstroff,Grosbliederstroff,G6214362361,KRSBLTRSTRF,57520,260,57260,6,50,6,3302,3333,3300,252,13.07,7.01667,49.15,5212,54618,+70140,490923,189,357
22137,57,courcelles-chaussy,COURCELLES-CHAUSSY,"courcelles chaussy",Courcelles-Chaussy,C6242,KRSLSXS,57530,155,57155,4,23,6,3041,2391,3000,159,19.02,6.4,49.1167,4520,54566,+62418,490633,207,307
22142,57,bitche,BITCHE,bitche,Bitche,B320,BX,57230,089,57089,6,02,5,5319,5751,5500,129,41.13,7.43333,49.05,5654,54502,+72531,490306,249,432
22144,57,valmont-57,VALMONT,valmont,Valmont,V453,FLMNT,57730,690,57690,3,27,6,3333,3143,3300,360,9.24,6.7,49.0833,4847,54539,+64157,490506,246,387
22146,57,augny,AUGNY,augny,Augny,A250,AKN,57176,039,57039,4,20,6,2233,1737,2300,149,14.98,6.11667,49.0667,4205,54510,+60716,490332,165,361
22148,57,maizieres-les-metz,MAIZIERES-LES-METZ,"maizieres les metz",Maizières-lès-Metz,M26242532,MSRSLSMTS,57210,433,57433,4,43,5,10710,9344,10600,1214,8.82,6.15,49.2167,4250,54680,+60940,491244,159,206
22168,57,longeville-les-saint-avold,LONGEVILLE-LES-SAINT-AVOLD,"longeville les saint avold",Longeville-lès-Saint-Avold,L5214253143,LNJFLLSSNTFLT,57740,413,57413,1,09,6,3794,3750,3800,154,24.54,6.63333,49.1167,4780,54574,+63821,490658,228,411
22172,57,woustviller,WOUSTVILLER,woustviller,Woustviller,W23146,WSTFLR,57145,752,57752,6,50,6,3258,3307,3100,296,10.97,7.01667,49.0667,5192,54529,+70035,490433,209,275
22182,57,verny,VERNY,verny,Verny,V650,FRN,57420,708,57708,4,33,5,1931,1502,1900,495,3.9,6.2,49.0167,4296,54453,+61212,490026,172,246
22188,57,ottange,OTTANGE,ottange,Ottange,O352,OTNJ,57840,529,57529,8,11,6,2696,2592,2700,174,15.48,6.03333,49.4333,4091,54936,+60106,492632,295,428
22198,57,rombas,ROMBAS,rombas,Rombas,R512,RMS,57120,591,57591,4,42,5,9937,10742,10100,850,11.69,6.08333,49.25,4176,54722,+60541,491458,162,383
22203,57,farebersviller,FAREBERSVILLER,farebersviller,Farébersviller,F6162146,FRBRSFLR,57450,207,57207,3,41,6,5741,6872,5900,834,6.88,6.85,49.1167,5030,54572,+65149,490653,219,321
22205,57,saint-avold,SAINT-AVOLD,"saint avold",Saint-Avold,S53143,SNTFLT,57500,606,57606,3,96,5,16273,16925,16600,458,35.48,6.7,49.1,4857,54560,+64229,490615,215,383
22220,57,walscheid,WALSCHEID,walscheid,Walscheid,W423,WLSXT,57870,742,57742,5,29,6,1636,1620,1600,42,38.35,7.15,48.65,5348,54060,+70900,483914,294,983
22226,57,nilvange,NILVANGE,nilvange,Nilvange,N4152,NLFNJ,57240,508,57508,8,44,6,4839,5292,4900,1722,2.81,6.05,49.35,4126,54825,+60300,492032,193,376
22232,57,ham-sous-varsberg,HAM-SOUS-VARSBERG,"ham sous varsberg",Ham-sous-Varsberg,H52162162,HMSSFRSBRK,57880,288,57288,1,03,6,2778,2707,2800,425,6.53,6.63333,49.1833,4790,54646,+63851,491051,213,332
22236,57,plappeville,PLAPPEVILLE,plappeville,Plappeville,P414,PLPFL,57050,545,57545,4,37,6,2135,2342,2200,840,2.54,6.11667,49.1333,4207,54590,+60722,490750,186,350
22238,57,lemberg,LEMBERG,lemberg,Lemberg,L5162,LMRK,57620,390,57390,6,02,6,1516,1463,1500,138,10.94,7.38333,49,5603,54449,+72246,490015,251,427
22241,57,hettange-grande,HETTANGE-GRANDE,"hettange grande",Hettange-Grande,H352653,HTNJKRNT,57330,323,57323,7,05,6,7489,6354,7500,460,16.27,6.15,49.4,4240,54896,+60911,492421,155,247
22244,57,sarreguemines,SARREGUEMINES,sarreguemines,Sarreguemines,S6252,SRKMNS,57200,631,57631,6,30,4,21540,23191,22000,725,29.67,7.05,49.1,5256,54567,+70402,490638,192,293
22257,57,bertrange,BERTRANGE,bertrange,Bertrange,B63652,BRTRNJ,57310,067,57067,7,21,6,2607,1991,2500,382,6.82,6.18333,49.3,4278,54790,+61113,491838,151,207
22263,57,goetzenbruck,GOETZENBRUCK,goetzenbruck,Goetzenbruck,G325162,KTSNBRK,57620,250,57250,6,02,6,1699,1751,1700,209,8.12,7.38333,48.9833,5603,54419,+72247,485838,260,432
22264,57,sarralbe,SARRALBE,sarralbe,Sarralbe,S641,SRLB,57430,628,57628,6,28,5,4547,4535,4600,166,27.29,7.01667,49,5212,54440,+70140,485946,206,262
22265,57,richemont-57,RICHEMONT,richemont,Richemont,R253,RXMNT,57270,582,57582,8,45,6,1894,1879,1900,223,8.48,6.16667,49.2833,4255,54754,+60958,491643,152,214
22270,57,dabo,DABO,dabo,Dabo,D100,TB,57850,163,57163,5,24,6,2625,2780,2600,54,48.12,7.23333,48.65,5445,54060,+71413,483914,236,945
22271,57,gandrange,GANDRANGE,gandrange,Gandrange,G53652,KNTRNJ,57175,242,57242,8,22,6,2908,2543,2700,712,4.08,6.13333,49.2667,4209,54746,+60730,491617,154,224
22287,57,crehange,CREHANGE,crehange,Créhange,C652,KRHNJ,57690,159,57159,1,09,6,3999,3890,4000,382,10.46,6.58333,49.05,4717,54515,+63455,490347,232,388
22296,57,audun-le-tiche,AUDUN-LE-TICHE,"audun le tiche",Audun-le-Tiche,A35432,ATNLTX,57390,038,57038,8,11,6,6242,5750,6000,404,15.43,5.95,49.4667,4023,54971,+55728,492824,294,452
22305,57,reding,REDING,reding,Réding,R352,RTNK,57444,566,57566,5,29,6,2470,2335,2500,212,11.61,7.1,48.75,5300,54168,+70625,484505,245,315
22306,57,marange-silvange,MARANGE-SILVANGE,"marange silvange",Marange-Silvange,M6524152,MRNJSLFNJ,57159,443,57443,4,48,5,5842,5401,5800,383,15.24,6.1,49.2167,4186,54679,+60614,491239,168,377
22315,57,sierck-les-bains,SIERCK-LES-BAINS,"sierck les bains",Sierck-les-Bains,S6242152,SRKLSBNS,57480,650,57650,7,31,5,1707,1872,1700,355,4.8,6.35,49.4333,4471,54936,+62137,492633,145,337
22318,57,merten,MERTEN,merten,Merten,M635,MRTN,57550,460,57460,1,04,6,1529,1593,1500,292,5.23,6.66667,49.25,4811,54721,+64001,491456,196,305
22319,57,distroff,DISTROFF,distroff,Distroff,D2361,TSTRF,57134,179,57179,7,21,6,1613,1481,1500,203,7.93,6.26667,49.3333,4367,54813,+61560,491955,163,257
22322,57,volmerange-les-mines,VOLMERANGE-LES-MINES,"volmerange les mines",Volmerange-les-Mines,V456524252,FLMRNJLSMNS,57330,731,57731,7,05,6,1987,1724,2000,153,12.92,6.08333,49.45,4160,54936,+60449,492633,294,429
22325,57,knutange,KNUTANGE,knutange,Knutange,K5352,NTNJ,57240,368,57368,8,44,6,3304,3628,3400,1359,2.43,6.03333,49.3333,4115,54821,+60225,492018,196,366
22327,57,abreschviller,ABRESCHVILLER,abreschviller,Abreschviller,A162146,ABRSXFLR,57560,003,57003,5,16,6,1510,1285,1500,36,41.29,7.1,48.6333,5289,54041,+70548,483813,273,968
22331,57,sainte-marie-aux-chenes,SAINTE-MARIE-AUX-CHENES,"sainte marie aux chenes",Sainte-Marie-aux-Chênes,S5356252,SNTMRKSXNS,57118,620,57620,4,48,6,3795,3323,3600,372,10.19,6,49.2,4073,54657,+60008,491130,205,323
22338,57,oeting,OETING,oeting,Œting,O352,OTNK,57600,521,57521,3,47,6,2544,1865,2500,579,4.39,6.91667,49.1667,5087,54637,+65453,491025,218,387
22339,57,theding,THEDING,theding,Théding,T520,0TNK,57450,669,57669,3,47,6,2452,2132,2400,301,8.13,6.9,49.1333,5063,54587,+65335,490742,223,378
22343,57,montigny-les-metz,MONTIGNY-LES-METZ,"montigny les metz",Montigny-lès-Metz,M32542532,MNTKNLSMTS,57158,480,57480,4,20,5,22540,23426,22800,3364,6.7,6.15,49.1,4241,54555,+60912,490559,165,190
22346,57,folschviller,FOLSCHVILLER,folschviller,Folschviller,F42146,FLSXFLR,57730,224,57224,3,27,6,4217,4634,4300,445,9.46,6.68333,49.0667,4832,54522,+64106,490410,246,387
22349,57,corny-sur-moselle,CORNY-SUR-MOSELLE,"corny sur moselle",Corny-sur-Moselle,C6526524,KRNSRMSL,57680,153,57153,4,13,6,2224,1759,2200,271,8.2,6.06667,49.0333,4137,54483,+60335,490205,169,360
22354,57,algrange,ALGRANGE,algrange,Algrange,A42652,ALKRNJ,57440,012,57012,8,44,5,6544,6200,6400,940,6.96,6.05,49.35,4124,54844,+60254,492134,221,405
22359,57,falck,FALCK,falck,Falck,F420,FLK,57550,205,57205,1,04,6,2559,2636,2600,421,6.07,6.63333,49.2333,4779,54694,+63816,491327,203,325
22360,57,chatel-saint-germain,CHATEL-SAINT-GERMAIN,"chatel saint germain",Châtel-Saint-Germain,C34253265,XTLSNTJRMN,57160,134,57134,4,13,6,2292,1982,2200,177,12.88,6.08333,49.1167,4159,54582,+60446,490725,176,355
22362,57,saint-julien-les-metz,SAINT-JULIEN-LES-METZ,"saint julien les metz",Saint-Julien-lès-Metz,S5324542532,SNTJLNLSMTS,57070,616,57616,4,20,6,2991,3133,3000,657,4.55,6.2,49.1333,4296,54593,+61210,490802,162,275
22367,57,creutzwald,CREUTZWALD,creutzwald,Creutzwald,C63243,KRTSWLT,57150,160,57160,1,04,6,13483,14360,13400,504,26.72,6.69584,49.2053,4843,54673,+64145,491219,198,334
22372,57,neufchef,NEUFCHEF,neufchef,Neufchef,N121,NFXF,57700,498,57498,8,44,6,2538,2483,2500,151,16.74,6.01667,49.3167,4096,54796,+60124,491900,205,365
22378,58,machine,"LA MACHINE","la machine","La Machine",L525,LMXN,58260,151,58151,3,27,5,3527,3735,3500,196,17.95,3.46667,46.8833,1255,52099,+32758,465321,202,283
22400,58,saint-pierre-le-moûtier,SAINT-PIERRE-LE-MOUTIER,"saint pierre le moutier",Saint-Pierre-le-Moûtier,S53164536,SNTPRLMTR,58240,264,58264,3,22,5,2010,2028,2000,42,47.67,3.11667,46.8,868,51990,+30705,464727,188,264
22420,58,marzy,MARZY,marzy,Marzy,M620,MRS,58180,160,58160,3,30,6,3576,3049,3500,146,24.41,3.1,46.9833,841,52201,+30536,465851,162,240
22441,58,imphy,IMPHY,imphy,Imphy,I510,IMF,58160,134,58134,3,32,5,3739,4019,3800,224,16.62,3.25,46.9333,1027,52143,+31540,465542,176,262
22446,58,chateau-chinon-(ville),"CHATEAU-CHINON (VILLE)","chateau chinon (ville)","Château-Chinon (Ville)",C32514,XTXNNFL,58120,062,58062,1,03,4,2129,2307,2200,497,4.28,3.93305,47.0653,1773,52294,+35556,470352,360,605
22458,58,saint-leger-des-vignes,SAINT-LEGER-DES-VIGNES,"saint leger des vignes",Saint-Léger-des-Vignes,S53426321252,SNTLJRTSFKNS,58300,250,58250,3,27,6,2034,2059,2100,221,9.18,3.45,46.8333,1242,52044,+32717,465024,186,265
22473,58,cercy-la-tour,CERCY-LA-TOUR,"cercy la tour",Cercy-la-Tour,C62436,SRSLTR,58340,046,58046,1,11,6,1952,2106,2000,42,45.57,3.65,46.8667,1454,52076,+33842,465207,191,253
22504,58,urzy,URZY,urzy,Urzy,U620,URS,58130,300,58300,3,26,6,1807,1847,1800,77,23.41,3.2,47.05,964,52291,+31217,470342,182,275
22505,58,decize,DECIZE,decize,Decize,D200,TSS,58300,095,58095,3,08,5,5777,6450,5800,119,48.22,3.46667,46.8333,1250,52032,+32741,464945,183,243
22515,58,clamecy-58,CLAMECY,clamecy,Clamecy,C452,KLMS,58500,079,58079,2,05,4,4248,4804,4300,140,30.26,3.51667,47.45,1314,52734,+33110,472736,142,281
22524,58,garchizy,GARCHIZY,garchizy,Garchizy,G620,KRXS,58600,121,58121,3,17,6,3828,3821,3700,233,16.42,3.1,47.05,843,52275,+30543,470250,160,273
22533,58,cosne-cours-sur-loire,COSNE-COURS-SUR-LOIRE,"cosne cours sur loire",Cosne-Cours-sur-Loire,C5262646,KSNKRSSRLR,58200,086,58086,4,98,4,10653,11396,11100,199,53.3,2.9275,47.4122,656,52679,+25536,472441,138,252
22541,58,donzy,DONZY,donzy,Donzy,D520,TNS,58220,102,58102,4,09,5,1624,1662,1600,25,63.18,3.12389,47.3706,875,52634,+30726,472214,160,273
22568,58,saint-eloi-58,SAINT-ELOI,"saint eloi",Saint-Éloi,S534,SNTL,58000,238,58238,3,29,6,2137,1902,2000,129,16.45,3.21667,46.9667,982,52201,+31312,465851,171,244
22576,58,sermoise-sur-loire,SERMOISE-SUR-LOIRE,"sermoise sur loire",Sermoise-sur-Loire,S652646,SRMSSRLR,58000,278,58278,3,30,6,1635,1521,1700,65,24.88,3.185,46.9517,943,52169,+31106,465706,169,277
22589,58,sauvigny-les-bois,SAUVIGNY-LES-BOIS,"sauvigny les bois",Sauvigny-les-Bois,S1254212,SFKNLSBS,58160,273,58273,3,32,6,1532,1528,1500,51,29.64,3.26667,46.9667,1040,52187,+31621,465807,172,297
22590,58,challuy,CHALLUY,challuy,Challuy,C400,XL,58000,051,58051,3,30,6,1607,1349,1600,85,18.89,3.15,46.95,902,52167,+30854,465701,169,277
22604,58,varennes-vauzelles,VARENNES-VAUZELLES,"varennes vauzelles",Varennes-Vauzelles,V6521242,FRNSFSLS,58640,303,58303,3,26,6,9623,10210,9400,283,33.99,3.14639,47.0123,900,52236,+30847,470044,171,270
22627,58,pouilly-sur-loire,POUILLY-SUR-LOIRE,"pouilly sur loire",Pouilly-sur-Loire,P42646,PLSRLR,58150,215,58215,4,18,5,1732,1718,1800,85,20.28,2.95,47.2833,690,52536,+25728,471658,143,244
22628,58,charite-sur-loire,"LA CHARITE-SUR-LOIRE","la charite sur loire","La Charité-sur-Loire",L2632646,LXRTSRLR,58400,059,58059,4,02,5,5129,5455,5300,325,15.78,3.01889,47.177,758,52419,+30108,471037,153,215
22631,58,nevers,NEVERS,nevers,Nevers,N162,NFRS,58000,194,58194,3,99,3,36762,40934,37600,2121,17.33,3.16667,46.9833,911,52214,+30924,465933,167,238
22649,58,pougues-les-eaux,POUGUES-LES-EAUX,"pougues les eaux",Pougues-les-Eaux,P242,PKSLSKS,58320,214,58214,3,17,5,2459,2492,2500,193,12.72,3.1,47.0667,850,52305,+30605,470428,169,293
